ID,Num_Atoms,Tag,GDB_Index,A,B,C,Dipole,Alpha,HOMO,LUMO,Gap,R^2,ZPVE,U0,U298,H298,G298,Cv,SMILES,InChI,canonical_smiles,split
dsgdb9nsd_048902,14,gdb,48902,3.17638,1.46335,1.15216,2.1029,67.48,-0.2456,-0.0501,0.1955,1012.0556,0.100225,-436.605248,-436.598159,-436.597214,-436.637188,26.606,O=CC12NC3C1C(=O)C23,"InChI=1S/C6H5NO2/c8-1-6-2-4(7-6)3(6)5(2)9/h1-4,7H	InChI=1S/C6H5NO2/c8-1-6-2-4(7-6)3(6)5(2)9/h1-4,7H/t2-,3+,4+,6-",O=CC12NC3C1C(=O)C32,train
dsgdb9nsd_048903,13,gdb,48903,3.30377,1.44556,1.15501,1.7883,63.77,-0.2511,-0.0557,0.1954,997.3078,0.086922,-456.479858,-456.472818,-456.471873,-456.511753,26.243,O=CC12OC3C1C(=O)C23,"InChI=1S/C6H4O3/c7-1-6-2-4(8)3(6)5(2)9-6/h1-3,5H	InChI=1S/C6H4O3/c7-1-6-2-4(8)3(6)5(2)9-6/h1-3,5H/t2-,3+,5-,6+",O=CC12OC3C1C(=O)C32,train
dsgdb9nsd_048906,14,gdb,48906,4.01157,1.30657,1.13502,3.3603,67.34,-0.2626,-0.0605,0.2021,1029.496,0.100281,-436.644511,-436.637352,-436.636408,-436.676489,26.553,O=CC12CC3N1C2C3=O,"InChI=1S/C6H5NO2/c8-2-6-1-3-4(9)5(6)7(3)6/h2-3,5H,1H2	InChI=1S/C6H5NO2/c8-2-6-1-3-4(9)5(6)7(3)6/h2-3,5H,1H2/t3-,5-,6-,7?/m0/s1",O=CC12CC3C(=O)C1N32,train
dsgdb9nsd_048908,14,gdb,48908,4.10178,1.28092,1.13763,3.2938,67.03,-0.2408,-0.0534,0.1875,1030.2338,0.100182,-436.629279,-436.622084,-436.62114,-436.661285,26.916,O=CC12NC3C1C2C3=O,"InChI=1S/C6H5NO2/c8-1-6-2-3(6)5(9)4(2)7-6/h1-4,7H	InChI=1S/C6H5NO2/c8-1-6-2-3(6)5(9)4(2)7-6/h1-4,7H/t2-,3+,4-,6+/m1/s1",O=CC12NC3C(=O)C1C32,train
dsgdb9nsd_048914,19,gdb,48914,2.92784,1.51322,1.28378,3.0547,80.27,-0.2422,-0.0264,0.2157,1045.1053,0.160978,-385.867955,-385.860613,-385.859669,-385.899954,28.947,O=CC12CC3C1CCC23,"InChI=1S/C8H10O/c9-4-8-3-5-6(8)1-2-7(5)8/h4-7H,1-3H2	InChI=1S/C8H10O/c9-4-8-3-5-6(8)1-2-7(5)8/h4-7H,1-3H2/t5-,6-,7+,8-",O=CC12CC3C1CCC32,train
dsgdb9nsd_048917,18,gdb,48917,3.05767,1.48885,1.27853,2.2857,76.23,-0.225,-0.0362,0.1888,1031.1054,0.149167,-401.895223,-401.88794,-401.886996,-401.927257,28.315,O=CC12CN3C1CCC23,"InChI=1S/C7H9NO/c9-4-7-3-8-5(7)1-2-6(7)8/h4-6H,1-3H2	InChI=1S/C7H9NO/c9-4-7-3-8-5(7)1-2-6(7)8/h4-6H,1-3H2/t5-,6+,7+",O=CC12CN3C1CCC32,train
dsgdb9nsd_048919,17,gdb,48919,3.12486,1.48932,1.29738,4.591,72.9,-0.2413,-0.0355,0.2058,1011.4569,0.13624,-421.774643,-421.767457,-421.766513,-421.806475,27.925,O=CC12OC3C1CCC23,"InChI=1S/C7H8O2/c8-3-7-4-1-2-5(7)6(4)9-7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-4-1-2-5(7)6(4)9-7/h3-6H,1-2H2/t4-,5+,6-,7+",O=CC12OC3C1CCC32,train
dsgdb9nsd_048922,16,gdb,48922,3.84288,1.58248,1.38711,3.2317,71.86,-0.2372,-0.0345,0.2027,925.7208,0.12483,-400.664165,-400.657512,-400.656568,-400.695499,26.269,O=CC12CC3C4C(C13)N24,"InChI=1S/C7H7NO/c9-2-7-1-3-4(7)6-5(3)8(6)7/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-3-4(7)6-5(3)8(6)7/h2-6H,1H2/t3-,4+,5-,6+,7-,8?/m1/s1",O=CC12CC3C4C(C31)N42,train
dsgdb9nsd_048924,16,gdb,48924,3.62727,1.64515,1.41835,2.8358,71.46,-0.2367,-0.0365,0.2002,916.1562,0.125022,-400.660662,-400.654043,-400.653099,-400.692043,26.182,O=CC12CC3C4C(C14)N23,"InChI=1S/C7H7NO/c9-2-7-1-3-4-5(7)6(4)8(3)7/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-3-4-5(7)6(4)8(3)7/h2-6H,1H2/t3-,4-,5+,6-,7-/m0/s1",O=CC12CC3C4C(C41)N32,train
dsgdb9nsd_048926,16,gdb,48926,3.92933,1.53693,1.35789,2.8422,72.16,-0.229,-0.0305,0.1984,937.0753,0.125117,-400.654369,-400.647796,-400.646851,-400.685557,26.137,O=CC12CN3C4C(C14)C23,"InChI=1S/C7H7NO/c9-2-7-1-8-5-3(4(5)7)6(7)8/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-8-5-3(4(5)7)6(7)8/h2-6H,1H2/t3-,4+,5-,6+,7+/m1/s1",O=CC12CN3C4C(C41)C32,train
dsgdb9nsd_048927,15,gdb,48927,4.04808,1.56372,1.37889,1.7682,68.05,-0.2382,-0.0431,0.1951,910.5108,0.113701,-416.701658,-416.695263,-416.694319,-416.732606,25.325,O=CC12NC3C4C1N4C23,"InChI=1S/C6H6N2O/c9-1-6-4-2(7-6)3-5(6)8(3)4/h1-5,7H	InChI=1S/C6H6N2O/c9-1-6-4-2(7-6)3-5(6)8(3)4/h1-5,7H/t2-,3-,4+,5-,6-,8?/m0/s1",O=CC12NC3C4C1N4C32,train
dsgdb9nsd_048929,14,gdb,48929,4.12093,1.56398,1.38434,2.5189,64.19,-0.2605,-0.0447,0.2158,897.1322,0.100763,-436.582175,-436.575849,-436.574905,-436.613158,24.653,O=CC12OC3C4C1N4C23,"InChI=1S/C6H5NO2/c8-1-6-4-2-3(9-6)5(6)7(2)4/h1-5H	InChI=1S/C6H5NO2/c8-1-6-4-2-3(9-6)5(6)7(2)4/h1-5H/t2-,3-,4-,5+,6+,7?/m0/s1",O=CC12OC3C4C1N4C32,train
dsgdb9nsd_048930,16,gdb,48930,4.19847,1.52121,1.32517,2.7425,72.31,-0.2415,-0.0298,0.2118,942.4282,0.125359,-400.699734,-400.693092,-400.692147,-400.730876,26.297,O=CC12CC3C4C1C2N34,"InChI=1S/C7H7NO/c9-2-7-1-3-5-4(7)6(7)8(3)5/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-3-5-4(7)6(7)8(3)5/h2-6H,1H2/t3-,4+,5-,6-,7-,8?/m1/s1",O=CC12CC3C4C1C2N34,train
dsgdb9nsd_048931,17,gdb,48931,4.0991,1.50376,1.31283,3.0271,75.49,-0.2322,-0.0223,0.2099,966.7135,0.13698,-384.65781,-384.651027,-384.650083,-384.6891,27.274,O=CC12CC3C4C3C1C24,"InChI=1S/C8H8O/c9-2-8-1-3-4-5(3)7(8)6(4)8/h2-7H,1H2	InChI=1S/C8H8O/c9-2-8-1-3-4-5(3)7(8)6(4)8/h2-7H,1H2/t3-,4+,5-,6+,7-,8-",O=CC12CC3C4C3C1C42,train
dsgdb9nsd_048932,16,gdb,48932,4.24618,1.48201,1.3008,3.3684,71.76,-0.2374,-0.0297,0.2078,957.2892,0.125413,-400.698829,-400.692255,-400.69131,-400.729844,26.324,O=CC12CC3C4C3N1C24,"InChI=1S/C7H7NO/c9-2-7-1-3-4-5(3)8(7)6(4)7/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-3-4-5(3)8(7)6(4)7/h2-6H,1H2/t3-,4+,5-,6-,7-,8?/m0/s1",O=CC12CC3C4C3N1C42,train
dsgdb9nsd_048933,16,gdb,48933,4.2691,1.49623,1.32173,1.3384,71.37,-0.2353,-0.0321,0.2032,945.3797,0.125274,-400.696195,-400.689492,-400.688548,-400.727627,26.339,O=CC12CN3C4C3C1C24,"InChI=1S/C7H7NO/c9-2-7-1-8-5-3(7)4(7)6(5)8/h2-6H,1H2	InChI=1S/C7H7NO/c9-2-7-1-8-5-3(7)4(7)6(5)8/h2-6H,1H2/t3-,4+,5-,6+,7-,8?",O=CC12CN3C4C3C1C42,train
dsgdb9nsd_048934,15,gdb,48934,4.2706,1.54985,1.35972,2.9828,67.99,-0.2441,-0.0313,0.2128,916.4422,0.112722,-420.574424,-420.567962,-420.567018,-420.605363,25.78,O=CC12OC3C4C3C1C24,"InChI=1S/C7H6O2/c8-1-7-4-2-3(5(4)7)6(2)9-7/h1-6H	InChI=1S/C7H6O2/c8-1-7-4-2-3(5(4)7)6(2)9-7/h1-6H/t2-,3+,4-,5+,6+,7-",O=CC12OC3C4C3C1C42,train
dsgdb9nsd_048935,17,gdb,48935,3.90672,1.42351,1.23996,2.8982,78.71,-0.2324,-0.0309,0.2016,1011.7,0.137003,-384.673933,-384.6669,-384.665956,-384.705397,27.949,O=CC12CC3C=CC1C23,"InChI=1S/C8H8O/c9-4-8-3-5-1-2-6(8)7(5)8/h1-2,4-7H,3H2	InChI=1S/C8H8O/c9-4-8-3-5-1-2-6(8)7(5)8/h1-2,4-7H,3H2/t5-,6-,7+,8+/m1/s1",O=CC12CC3C=CC1C32,train
dsgdb9nsd_048936,16,gdb,48936,4.15381,1.3699,1.23392,3.0529,74.74,-0.2285,-0.0402,0.1883,1005.9938,0.1254,-400.716094,-400.709222,-400.708278,-400.747432,27.062,O=CC12CC3C=CC1N23,"InChI=1S/C7H7NO/c9-4-7-3-5-1-2-6(7)8(5)7/h1-2,4-6H,3H2	InChI=1S/C7H7NO/c9-4-7-3-5-1-2-6(7)8(5)7/h1-2,4-6H,3H2/t5-,6+,7+,8?/m1/s1",O=CC12CC3C=CC1N32,train
dsgdb9nsd_048938,16,gdb,48938,4.01179,1.43136,1.2621,2.5052,75.57,-0.2264,-0.039,0.1874,986.6954,0.125194,-400.701515,-400.694552,-400.693607,-400.732895,27.525,O=CC12NC3C=CC1C23,"InChI=1S/C7H7NO/c9-3-7-4-1-2-5(8-7)6(4)7/h1-6,8H	InChI=1S/C7H7NO/c9-3-7-4-1-2-5(8-7)6(4)7/h1-6,8H/t4-,5+,6-,7-/m1/s1",O=CC12NC3C=CC1C32,train
dsgdb9nsd_048939,15,gdb,48939,4.06682,1.45174,1.28163,2.555,72.54,-0.2351,-0.048,0.1871,964.061,0.11229,-420.588052,-420.581148,-420.580204,-420.619415,26.924,O=CC12OC3C=CC1C23,"InChI=1S/C7H6O2/c8-3-7-4-1-2-5(9-7)6(4)7/h1-6H	InChI=1S/C7H6O2/c8-3-7-4-1-2-5(9-7)6(4)7/h1-6H/t4-,5+,6-,7-/m1/s1",O=CC12OC3C=CC1C32,train
dsgdb9nsd_048940,19,gdb,48940,3.65684,1.40839,1.2161,2.8907,79.82,-0.2422,-0.025,0.2172,1054.1939,0.160396,-385.862794,-385.855487,-385.854543,-385.894559,29.225,O=CC12CC3CC(C1)C23,"InChI=1S/C8H10O/c9-4-8-2-5-1-6(3-8)7(5)8/h4-7H,1-3H2	InChI=1S/C8H10O/c9-4-8-2-5-1-6(3-8)7(5)8/h4-7H,1-3H2/t5-,6+,7+,8-",O=CC12CC3CC(C1)C32,train
dsgdb9nsd_048946,16,gdb,48946,3.87382,1.47957,1.27689,2.4654,68.56,-0.224,-0.0474,0.1765,974.433,0.124263,-437.811813,-437.804805,-437.803861,-437.843519,27.029,O=CC12CN3CC(O1)C23,"InChI=1S/C6H7NO2/c8-3-6-2-7-1-4(9-6)5(6)7/h3-5H,1-2H2	InChI=1S/C6H7NO2/c8-3-6-2-7-1-4(9-6)5(6)7/h3-5H,1-2H2/t4-,5+,6-/m1/s1",O=CC12CN3CC(O1)C32,train
dsgdb9nsd_048948,17,gdb,48948,3.64053,1.38613,1.3355,2.9833,72.53,-0.2424,-0.0185,0.2239,994.7441,0.137993,-421.838588,-421.831852,-421.830908,-421.869816,27.036,O=CC12CC3CC1C2O3,"InChI=1S/C7H8O2/c8-3-7-2-4-1-5(7)6(7)9-4/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-2-4-1-5(7)6(7)9-4/h3-6H,1-2H2/t4-,5-,6+,7+/m1/s1",O=CC12CC3CC1C2O3,test
dsgdb9nsd_048949,18,gdb,48949,3.56923,1.40629,1.34917,3.3925,75.83,-0.2463,-0.0232,0.2231,1006.06,0.150403,-401.960842,-401.954004,-401.95306,-401.992113,27.604,O=CC12CC3CC1N2C3,"InChI=1S/C7H9NO/c9-4-7-2-5-1-6(7)8(7)3-5/h4-6H,1-3H2	InChI=1S/C7H9NO/c9-4-7-2-5-1-6(7)8(7)3-5/h4-6H,1-3H2/t5-,6+,7+,8?/m1/s1",O=CC12CC3CC1N2C3,train
dsgdb9nsd_048951,17,gdb,48951,3.57047,1.43411,1.38791,4.5643,72.97,-0.2475,-0.0183,0.2291,980.7711,0.137793,-421.836795,-421.83009,-421.829145,-421.867954,27.055,O=CC12OC3CC1C2C3,"InChI=1S/C7H8O2/c8-3-7-5-1-4(9-7)2-6(5)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-5-1-4(9-7)2-6(5)7/h3-6H,1-2H2/t4-,5+,6-,7+",O=CC12OC3CC1C2C3,train
dsgdb9nsd_048952,15,gdb,48952,3.75965,1.44495,1.39636,4.0937,65.53,-0.2526,-0.0273,0.2253,941.1116,0.113631,-457.755885,-457.749411,-457.748467,-457.786949,25.544,O=CC12OC3CC1C2O3,"InChI=1S/C6H6O3/c7-2-6-3-1-4(9-6)8-5(3)6/h2-5H,1H2	InChI=1S/C6H6O3/c7-2-6-3-1-4(9-6)8-5(3)6/h2-5H,1H2/t3-,4+,5+,6-/m1/s1",O=CC12OC3CC1C2O3,train
dsgdb9nsd_048954,18,gdb,48954,3.19307,1.63,1.4231,2.5755,75.33,-0.2408,-0.039,0.2018,958.7505,0.149559,-401.90208,-401.895115,-401.894171,-401.933808,27.811,O=CC12CC3CC1CN23,"InChI=1S/C7H9NO/c9-4-7-2-6-1-5(7)3-8(6)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c9-4-7-2-6-1-5(7)3-8(6)7/h4-6H,1-3H2/t5-,6-,7+/m1/s1",O=CC12CC3CC1CN32,train
dsgdb9nsd_048955,17,gdb,48955,3.17335,1.62864,1.39688,3.5495,72.17,-0.2439,-0.0326,0.2112,953.0287,0.137122,-421.789995,-421.78318,-421.782236,-421.821378,27.166,O=CC12CC3CC1OC23,"InChI=1S/C7H8O2/c8-3-7-2-4-1-5(7)9-6(4)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-2-4-1-5(7)9-6(4)7/h3-6H,1-2H2/t4-,5+,6-,7+/m1/s1",O=CC12CC3CC1OC32,train
dsgdb9nsd_048956,18,gdb,48956,3.27197,1.58619,1.36422,3.1067,75.93,-0.2377,-0.034,0.2037,976.1994,0.149584,-401.895529,-401.888598,-401.887654,-401.927049,27.804,O=CC12CC3CN1CC23,"InChI=1S/C7H9NO/c9-4-7-1-5-2-8(7)3-6(5)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c9-4-7-1-5-2-8(7)3-6(5)7/h4-6H,1-3H2/t5-,6+,7+/m0/s1",O=CC12CC3CN1CC32,train
dsgdb9nsd_048960,16,gdb,48960,3.38454,1.57222,1.34477,2.2119,68.83,-0.2418,-0.0383,0.2035,950.9457,0.125533,-437.826315,-437.819604,-437.81866,-437.857607,26.598,O=CC12NC3CC1OC23,"InChI=1S/C6H7NO2/c8-2-6-4-1-3(7-6)5(6)9-4/h2-5,7H,1H2	InChI=1S/C6H7NO2/c8-2-6-4-1-3(7-6)5(6)9-4/h2-5,7H,1H2/t3-,4-,5+,6+/m0/s1",O=CC12NC3CC1OC32,train
dsgdb9nsd_048962,16,gdb,48962,3.19849,1.67266,1.41698,3.4861,68.63,-0.242,-0.0415,0.2005,926.4714,0.125417,-437.830327,-437.823575,-437.822631,-437.861723,26.59,O=CC12OC3CC1NC23,"InChI=1S/C6H7NO2/c8-2-6-4-1-3(9-6)5(6)7-4/h2-5,7H,1H2	InChI=1S/C6H7NO2/c8-2-6-4-1-3(9-6)5(6)7-4/h2-5,7H,1H2/t3-,4-,5+,6+/m0/s1",O=CC12OC3CC1NC32,train
dsgdb9nsd_048967,17,gdb,48967,3.85852,1.3766,1.21649,3.475,73.53,-0.2353,-0.0263,0.209,1029.4463,0.136799,-421.806518,-421.799344,-421.7984,-421.838235,27.844,O=CC12CC3COC1C23,"InChI=1S/C7H8O2/c8-3-7-1-4-2-9-6(7)5(4)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-1-4-2-9-6(7)5(4)7/h3-6H,1-2H2/t4-,5-,6+,7+/m0/s1",O=CC12CC3COC1C32,train
dsgdb9nsd_048969,18,gdb,48969,3.86228,1.36351,1.19761,2.306,76.45,-0.2321,-0.0298,0.2023,1053.6177,0.149436,-401.919688,-401.912458,-401.911513,-401.951413,28.365,O=CC12CN3CCC1C23,"InChI=1S/C7H9NO/c9-4-7-3-8-2-1-5(7)6(7)8/h4-6H,1-3H2	InChI=1S/C7H9NO/c9-4-7-3-8-2-1-5(7)6(7)8/h4-6H,1-3H2/t5-,6+,7+/m1/s1",O=CC12CN3CCC1C32,train
dsgdb9nsd_048971,17,gdb,48971,3.92073,1.37229,1.22105,3.0035,73.1,-0.2375,-0.0328,0.2047,1032.5502,0.136617,-421.806991,-421.799807,-421.798863,-421.838678,27.974,O=CC12OC3CCC1C23,"InChI=1S/C7H8O2/c8-3-7-4-1-2-5(9-7)6(4)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-4-1-2-5(9-7)6(4)7/h3-6H,1-2H2/t4-,5+,6-,7-/m1/s1",O=CC12OC3CCC1C32,train
dsgdb9nsd_048972,15,gdb,48972,4.03923,1.40636,1.24898,3.2318,66.81,-0.2297,-0.0372,0.1924,982.5856,0.112241,-457.718184,-457.711246,-457.710302,-457.74972,26.495,O=CC12OC3COC1C23,"InChI=1S/C6H6O3/c7-2-6-4-3(9-6)1-8-5(4)6/h2-5H,1H2	InChI=1S/C6H6O3/c7-2-6-4-3(9-6)1-8-5(4)6/h2-5H,1H2/t3-,4-,5+,6-/m0/s1",O=CC12OC3COC1C32,train
dsgdb9nsd_048973,17,gdb,48973,3.43342,1.58384,1.23328,2.1856,79.58,-0.2177,-0.0482,0.1695,998.0607,0.135484,-384.596559,-384.589282,-384.588338,-384.628239,28.637,O=CC12CC=C3CC1C23,"InChI=1S/C8H8O/c9-4-8-2-1-5-3-6(8)7(5)8/h1,4,6-7H,2-3H2	InChI=1S/C8H8O/c9-4-8-2-1-5-3-6(8)7(5)8/h1,4,6-7H,2-3H2/t6-,7+,8+/m1/s1",O=CC12CC=C3CC1C32,train
dsgdb9nsd_048976,15,gdb,48976,3.54785,1.59954,1.24379,1.6336,71.26,-0.239,-0.0693,0.1697,955.9126,0.111345,-416.66882,-416.661644,-416.6607,-416.700525,27.589,O=CC12CN=C3NC1C23,"InChI=1S/C6H6N2O/c9-2-6-1-7-5-3(6)4(6)8-5/h2-4H,1H2,(H,7,8)	InChI=1S/C6H6N2O/c9-2-6-1-7-5-3(6)4(6)8-5/h2-4H,1H2,(H,7,8)/t3-,4-,6-/m1/s1",O=CC12CN=C3NC1C32,train
dsgdb9nsd_048977,14,gdb,48977,3.54683,1.6095,1.24577,1.3438,68.23,-0.2399,-0.0765,0.1635,939.8618,0.098181,-436.547728,-436.540423,-436.539479,-436.579437,27.485,O=CC12CN=C3OC1C23,"InChI=1S/C6H5NO2/c8-2-6-1-7-5-3(6)4(6)9-5/h2-4H,1H2	InChI=1S/C6H5NO2/c8-2-6-1-7-5-3(6)4(6)9-5/h2-4H,1H2/t3-,4-,6-/m1/s1",O=CC12CN=C3OC1C32,train
dsgdb9nsd_048980,17,gdb,48980,3.34802,1.48591,1.34027,2.8951,71.96,-0.2502,-0.0311,0.2191,988.5643,0.136754,-421.832247,-421.825002,-421.824058,-421.864046,28.442,O=CC12CCC(O1)C=C2,"InChI=1S/C7H8O2/c8-5-7-3-1-6(9-7)2-4-7/h1,3,5-6H,2,4H2	InChI=1S/C7H8O2/c8-5-7-3-1-6(9-7)2-4-7/h1,3,5-6H,2,4H2/t6-,7+/m0/s1",O=CC12C=CC(CC1)O2,train
dsgdb9nsd_048981,17,gdb,48981,3.3518,1.47942,1.31438,2.8033,72.38,-0.2497,-0.033,0.2167,988.2487,0.137053,-421.82687,-421.81971,-421.818766,-421.858639,28.218,O=CC12COC(C1)C=C2,"InChI=1S/C7H8O2/c8-4-7-2-1-6(3-7)9-5-7/h1-2,4,6H,3,5H2	InChI=1S/C7H8O2/c8-4-7-2-1-6(3-7)9-5-7/h1-2,4,6H,3,5H2/t6-,7+/m1/s1",O=CC12C=CC(C1)OC2,train
dsgdb9nsd_048988,19,gdb,48988,3.12382,1.46289,1.28479,3.1082,74.7,-0.2501,-0.0273,0.2227,1039.0851,0.160984,-423.050153,-423.042614,-423.04167,-423.082258,29.644,O=CC12CCC(CO1)C2,"InChI=1S/C7H10O2/c8-5-7-2-1-6(3-7)4-9-7/h5-6H,1-4H2	InChI=1S/C7H10O2/c8-5-7-2-1-6(3-7)4-9-7/h5-6H,1-4H2/t6-,7+/m1/s1",O=CC12CCC(CO1)C2,train
dsgdb9nsd_048990,17,gdb,48990,3.26342,1.4689,1.30672,2.4581,67.01,-0.2624,-0.0402,0.2222,997.2131,0.136982,-458.977017,-458.96963,-458.968686,-459.009257,28.139,O=CC12CCC(OC1)O2,"InChI=1S/C6H8O3/c7-3-6-2-1-5(9-6)8-4-6/h3,5H,1-2,4H2	InChI=1S/C6H8O3/c7-3-6-2-1-5(9-6)8-4-6/h3,5H,1-2,4H2/t5-,6-/m0/s1",O=CC12CCC(OC1)O2,train
dsgdb9nsd_048991,17,gdb,48991,3.2998,1.44776,1.2804,2.0039,67.45,-0.2618,-0.0398,0.222,998.9326,0.137371,-458.973478,-458.966262,-458.965318,-459.005382,27.831,O=CC12COC(C1)OC2,"InChI=1S/C6H8O3/c7-2-6-1-5(8-3-6)9-4-6/h2,5H,1,3-4H2	InChI=1S/C6H8O3/c7-2-6-1-5(8-3-6)9-4-6/h2,5H,1,3-4H2/t5-,6-",O=CC12COC(C1)OC2,test
dsgdb9nsd_048992,17,gdb,48992,3.24692,1.48933,1.30824,2.5702,67.76,-0.2529,-0.0383,0.2146,991.0795,0.136679,-458.966595,-458.95926,-458.958316,-458.998603,28.245,O=CC12COC(CO1)C2,"InChI=1S/C6H8O3/c7-3-6-1-5(2-9-6)8-4-6/h3,5H,1-2,4H2	InChI=1S/C6H8O3/c7-3-6-1-5(2-9-6)8-4-6/h3,5H,1-2,4H2/t5-,6+/m1/s1",O=CC12COC(CO1)C2,train
dsgdb9nsd_048993,19,gdb,48993,2.57173,1.62151,1.27678,2.6217,82.28,-0.2282,-0.0243,0.204,1054.6283,0.159888,-385.887508,-385.879598,-385.878654,-385.919918,30.762,O=CC12CCC1=CCC2,"InChI=1S/C8H10O/c9-6-8-4-1-2-7(8)3-5-8/h2,6H,1,3-5H2	InChI=1S/C8H10O/c9-6-8-4-1-2-7(8)3-5-8/h2,6H,1,3-5H2/t8-/m1/s1",O=CC12CCC=C1CC2,train
dsgdb9nsd_048995,18,gdb,48995,2.14511,1.94804,1.30354,2.256,79.03,-0.2251,-0.0365,0.1886,1019.7371,0.148438,-401.922022,-401.91425,-401.913306,-401.954402,30.035,O=CC12CCC=C1CN2,"InChI=1S/C7H9NO/c9-5-7-3-1-2-6(7)4-8-7/h2,5,8H,1,3-4H2	InChI=1S/C7H9NO/c9-5-7-3-1-2-6(7)4-8-7/h2,5,8H,1,3-4H2/t7-/m0/s1",O=CC12CCC=C1CN2,train
dsgdb9nsd_048996,17,gdb,48996,2.16419,1.97326,1.32161,2.6316,74.44,-0.2374,-0.0413,0.1962,996.8601,0.135676,-421.799597,-421.791869,-421.790925,-421.831986,29.328,O=CC12CCC=C1CO2,"InChI=1S/C7H8O2/c8-5-7-3-1-2-6(7)4-9-7/h2,5H,1,3-4H2	InChI=1S/C7H8O2/c8-5-7-3-1-2-6(7)4-9-7/h2,5H,1,3-4H2/t7-/m0/s1",O=CC12CCC=C1CO2,test
dsgdb9nsd_048998,16,gdb,48998,2.3076,1.91748,1.32428,2.9759,69.66,-0.2571,-0.0452,0.2118,970.483,0.124953,-437.866337,-437.858921,-437.857977,-437.898406,27.998,O=CC12COC1=NCC2,"InChI=1S/C6H7NO2/c8-3-6-1-2-7-5(6)9-4-6/h3H,1-2,4H2	InChI=1S/C6H7NO2/c8-3-6-1-2-7-5(6)9-4-6/h3H,1-2,4H2/t6-/m0/s1",O=CC12CCN=C1OC2,test
dsgdb9nsd_049000,16,gdb,49000,3.07866,1.38943,1.12785,0.881,71.33,-0.2629,-0.0515,0.2114,1076.4355,0.123681,-437.877047,-437.869223,-437.868278,-437.90977,29.134,N=C1OC2(CCC12)C=O,"InChI=1S/C6H7NO2/c7-5-4-1-2-6(4,3-8)9-5/h3-4,7H,1-2H2	InChI=1S/C6H7NO2/c7-5-4-1-2-6(4,3-8)9-5/h3-4,7H,1-2H2/t4-,6+/m0/s1",N=C1OC2(C=O)CCC12,train
dsgdb9nsd_049003,16,gdb,49003,2.51264,1.5449,1.1317,2.9579,70.03,-0.246,-0.0462,0.1998,1066.0275,0.123254,-437.868973,-437.861024,-437.86008,-437.90193,29.511,O=CC12CC(=O)C1CN2,"InChI=1S/C6H7NO2/c8-3-6-1-5(9)4(6)2-7-6/h3-4,7H,1-2H2	InChI=1S/C6H7NO2/c8-3-6-1-5(9)4(6)2-7-6/h3-4,7H,1-2H2/t4-,6-/m1/s1",O=CC12CC(=O)C1CN2,train
dsgdb9nsd_049004,15,gdb,49004,2.62633,1.51755,1.14099,2.2049,66.49,-0.2611,-0.0555,0.2056,1047.5756,0.110368,-457.748103,-457.740229,-457.739284,-457.781075,28.694,O=CC12CC(=O)C1CO2,"InChI=1S/C6H6O3/c7-3-6-1-5(8)4(6)2-9-6/h3-4H,1-2H2	InChI=1S/C6H6O3/c7-3-6-1-5(8)4(6)2-9-6/h3-4H,1-2H2/t4-,6-/m1/s1",O=CC12CC(=O)C1CO2,train
dsgdb9nsd_049009,15,gdb,49009,3.26758,1.34139,1.10128,1.7031,67.86,-0.2389,-0.0498,0.189,1065.1989,0.112665,-453.933647,-453.925923,-453.924979,-453.966122,28.752,O=CC12CNC1C(=O)N2,"InChI=1S/C5H6N2O2/c8-2-5-1-6-3(5)4(9)7-5/h2-3,6H,1H2,(H,7,9)	InChI=1S/C5H6N2O2/c8-2-5-1-6-3(5)4(9)7-5/h2-3,6H,1H2,(H,7,9)/t3-,5+/m0/s1",O=CC12CNC1C(=O)N2,train
dsgdb9nsd_049011,15,gdb,49011,2.58554,1.51937,1.12053,2.7892,66.84,-0.2495,-0.0547,0.1947,1055.2371,0.110647,-457.742077,-457.734245,-457.7333,-457.775007,28.496,O=CC12COC1C(=O)C2,"InChI=1S/C6H6O3/c7-2-6-1-4(8)5(6)9-3-6/h2,5H,1,3H2	InChI=1S/C6H6O3/c7-2-6-1-4(8)5(6)9-3-6/h2,5H,1,3H2/t5-,6+/m0/s1",O=CC12COC1C(=O)C2,train
